P_sat (Pa) at 298.15K, Delta_H (kJ/mol) at 298.15K, SMILES, carbon_number, ASA_carbon_number, aromatic_ring, non_aromatic_ring,double_bound_nonaromatic_ring, nonaromatic_CCCO, hydroxyl, aldehyde, ketone, carboxylic_acid,ester, ether, alicyclic_ether, aromatic_ether, nitrate, nitro, aromatic_hydroxyl, primary_amine,secondary_amine, tertiary_amine, aromatic_amine, primary_amide, secondary_amide, tertiary_amide,carbonylperoxynitrate, peroxide, hydroperoxide, peroxide_acid, nitrophenol, nitroester,log P_sat(T) [atm], Antoine_Eq for logP_sat(T) [atm], Enthalpy of vaporization (kJ/mol)
0.004958362943464009, 87.80200398317947, Cc1cc(cc(c1)N)C(=O)O, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5090.1238/T + (6.953736) + (-0.008891703999999999*T) + (0.9581769999999997*log(T)), 5.562017380977395 - (3208.4672075382705)/(T + -48.83848979561601), 97466.74626118012 - (0.17026019241369342/T**2) - (-18.347371930776767/T)
0.004958362943464009, 87.80200398317947, Cc1c(cccc1N)C(=O)O, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5090.1238/T + (6.953736) + (-0.008891703999999999*T) + (0.9581769999999997*log(T)), 5.562017380977395 - (3208.4672075382705)/(T + -48.83848979561601), 97466.74626118012 - (0.17026019241369342/T**2) - (-18.347371930776767/T)
0.004958362943464009, 87.80200398317947, Cc1cccc(c1C(=O)O)N, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5090.1238/T + (6.953736) + (-0.008891703999999999*T) + (0.9581769999999997*log(T)), 5.562017380977395 - (3208.4672075382705)/(T + -48.83848979561601), 97466.74626118012 - (0.17026019241369342/T**2) - (-18.347371930776767/T)
0.004958362943464009, 87.80200398317947, Cc1ccc(c(c1)C(=O)O)N, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5090.1238/T + (6.953736) + (-0.008891703999999999*T) + (0.9581769999999997*log(T)), 5.562017380977395 - (3208.4672075382705)/(T + -48.83848979561601), 97466.74626118012 - (0.17026019241369342/T**2) - (-18.347371930776767/T)
0.004958362943464009, 87.80200398317947, Cc1cccc(c1N)C(=O)O, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5090.1238/T + (6.953736) + (-0.008891703999999999*T) + (0.9581769999999997*log(T)), 5.562017380977395 - (3208.4672075382705)/(T + -48.83848979561601), 97466.74626118012 - (0.17026019241369342/T**2) - (-18.347371930776767/T)
42.623366955659556, 60.44282504885977, Cc1ccccc1N, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3880.0798000000004/T + (7.151177) + (-0.011646954*T) + (1.0459049999999999*log(T)), 4.199176103980332 - (1612.1628342784097)/(T + -85.19692378808502), 74296.57277485677 - (0.22301829087804056/T**2) - (-20.027205870375806/T)
16.049208611918594, 64.88687031166788, Cc1ccc(c(c1)C)N, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4291.3278/T + (8.048096) + (-0.014133024*T) + (1.1862169999999999*log(T)), 3.9889052661836044 - (1587.2143930744307)/(T + -94.22059841556398), 82171.23477549767 - (0.27062207487196455/T**2) - (-22.71392914838305/T)
16.049208611918594, 64.88687031166788, CCc1ccc(cc1)N, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4291.3278/T + (8.048096) + (-0.014133024*T) + (1.1862169999999999*log(T)), 3.9889052661836044 - (1587.2143930744307)/(T + -94.22059841556398), 82171.23477549767 - (0.27062207487196455/T**2) - (-22.71392914838305/T)
16.049208611918594, 64.88687031166788, Cc1cccc(c1N)C, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4291.3278/T + (8.048096) + (-0.014133024*T) + (1.1862169999999999*log(T)), 3.9889052661836044 - (1587.2143930744307)/(T + -94.22059841556398), 82171.23477549767 - (0.27062207487196455/T**2) - (-22.71392914838305/T)
42.623366955659556, 60.44282504885977, Cc1cccc(c1)N, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3880.0798000000004/T + (7.151177) + (-0.011646954*T) + (1.0459049999999999*log(T)), 4.199176103980332 - (1612.1628342784097)/(T + -85.19692378808502), 74296.57277485677 - (0.22301829087804056/T**2) - (-20.027205870375806/T)
